city,target_datetime,date,time,tier,target,source,value,p10,p90,forecast_taken,hours_ahead,error
Penzance,2026-05-28 03:00:00,2026-05-28,03:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,0.0,,,2026-05-27 12:00:00,15.0,
Penzance,2026-05-28 03:00:00,2026-05-28,03:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,0.0,,,2026-05-27 12:00:00,15.0,
Penzance,2026-05-28 04:00:00,2026-05-28,04:00:00,Efficacy,RainProbability,MetOffice,18.0,,,2026-05-27 12:00:00,16.0,
Penzance,2026-05-28 04:00:00,2026-05-28,04:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,0.0,,,2026-05-27 12:00:00,16.0,
Penzance,2026-05-28 04:00:00,2026-05-28,04:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,0.0,,,2026-05-27 12:00:00,16.0,
Penzance,2026-05-28 05:00:00,2026-05-28,05:00:00,Efficacy,RainProbability,MetOffice,19.0,,,2026-05-27 12:00:00,17.0,
Penzance,2026-05-28 05:00:00,2026-05-28,05:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,0.0,,,2026-05-27 12:00:00,17.0,
Penzance,2026-05-28 05:00:00,2026-05-28,05:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,0.0,,,2026-05-27 12:00:00,17.0,
Penzance,2026-05-28 06:00:00,2026-05-28,06:00:00,Efficacy,RainProbability,MetOffice,18.0,,,2026-05-27 12:00:00,18.0,
Penzance,2026-05-28 06:00:00,2026-05-28,06:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,2.0,,,2026-05-27 12:00:00,18.0,
Penzance,2026-05-28 06:00:00,2026-05-28,06:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,0.0,,,2026-05-27 12:00:00,18.0,
Penzance,2026-05-28 07:00:00,2026-05-28,07:00:00,Efficacy,RainProbability,MetOffice,19.0,,,2026-05-27 12:00:00,19.0,
Penzance,2026-05-28 07:00:00,2026-05-28,07:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,7.0,,,2026-05-27 12:00:00,19.0,
Penzance,2026-05-28 07:00:00,2026-05-28,07:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,0.0,,,2026-05-27 12:00:00,19.0,
Penzance,2026-05-28 08:00:00,2026-05-28,08:00:00,Efficacy,RainProbability,MetOffice,19.0,,,2026-05-27 12:00:00,20.0,
Penzance,2026-05-28 08:00:00,2026-05-28,08:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,13.0,,,2026-05-27 12:00:00,20.0,
Penzance,2026-05-28 08:00:00,2026-05-28,08:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,0.0,,,2026-05-27 12:00:00,20.0,
Penzance,2026-05-28 09:00:00,2026-05-28,09:00:00,Efficacy,RainProbability,MetOffice,12.0,,,2026-05-27 12:00:00,21.0,
Penzance,2026-05-28 09:00:00,2026-05-28,09:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,16.0,,,2026-05-27 12:00:00,21.0,
Penzance,2026-05-28 09:00:00,2026-05-28,09:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,0.0,,,2026-05-27 12:00:00,21.0,
Penzance,2026-05-28 10:00:00,2026-05-28,10:00:00,Efficacy,RainProbability,MetOffice,8.0,,,2026-05-27 12:00:00,22.0,
Penzance,2026-05-28 10:00:00,2026-05-28,10:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,13.0,,,2026-05-27 12:00:00,22.0,
Penzance,2026-05-28 10:00:00,2026-05-28,10:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,1.0,,,2026-05-27 12:00:00,22.0,
Penzance,2026-05-28 11:00:00,2026-05-28,11:00:00,Efficacy,RainProbability,MetOffice,7.0,,,2026-05-27 12:00:00,23.0,
Penzance,2026-05-28 11:00:00,2026-05-28,11:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,7.0,,,2026-05-27 12:00:00,23.0,
Penzance,2026-05-28 11:00:00,2026-05-28,11:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,3.0,,,2026-05-27 12:00:00,23.0,
Penzance,2026-05-28 12:00:00,2026-05-28,12:00:00,Efficacy,RainProbability,MetOffice,10.0,,,2026-05-27 12:00:00,24.0,
Penzance,2026-05-28 12:00:00,2026-05-28,12:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,2.0,,,2026-05-27 12:00:00,24.0,
Penzance,2026-05-28 12:00:00,2026-05-28,12:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,6.0,,,2026-05-27 12:00:00,24.0,
Penzance,2026-05-28 13:00:00,2026-05-28,13:00:00,Efficacy,RainProbability,MetOffice,10.0,,,2026-05-27 12:00:00,25.0,
Penzance,2026-05-28 13:00:00,2026-05-28,13:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,1.0,,,2026-05-27 12:00:00,25.0,
Penzance,2026-05-28 13:00:00,2026-05-28,13:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,14.0,,,2026-05-27 12:00:00,25.0,
Penzance,2026-05-28 14:00:00,2026-05-28,14:00:00,Efficacy,RainProbability,MetOffice,7.0,,,2026-05-27 12:00:00,26.0,
Penzance,2026-05-28 14:00:00,2026-05-28,14:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,2.0,,,2026-05-27 12:00:00,26.0,
Penzance,2026-05-28 14:00:00,2026-05-28,14:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,24.0,,,2026-05-27 12:00:00,26.0,
Penzance,2026-05-28 15:00:00,2026-05-28,15:00:00,Efficacy,RainProbability,MetOffice,6.0,,,2026-05-27 12:00:00,27.0,
Penzance,2026-05-28 15:00:00,2026-05-28,15:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,2.0,,,2026-05-27 12:00:00,27.0,
Penzance,2026-05-28 15:00:00,2026-05-28,15:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,29.0,,,2026-05-27 12:00:00,27.0,
Penzance,2026-05-28 16:00:00,2026-05-28,16:00:00,Efficacy,RainProbability,MetOffice,2.0,,,2026-05-27 12:00:00,28.0,
Penzance,2026-05-28 16:00:00,2026-05-28,16:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,1.0,,,2026-05-27 12:00:00,28.0,
Penzance,2026-05-28 16:00:00,2026-05-28,16:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,26.0,,,2026-05-27 12:00:00,28.0,
Penzance,2026-05-28 17:00:00,2026-05-28,17:00:00,Efficacy,RainProbability,MetOffice,1.0,,,2026-05-27 12:00:00,29.0,
Penzance,2026-05-28 17:00:00,2026-05-28,17:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,1.0,,,2026-05-27 12:00:00,29.0,
Penzance,2026-05-28 17:00:00,2026-05-28,17:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,20.0,,,2026-05-27 12:00:00,29.0,
Penzance,2026-05-28 18:00:00,2026-05-28,18:00:00,Efficacy,RainProbability,MetOffice,5.0,,,2026-05-27 12:00:00,30.0,
Penzance,2026-05-28 18:00:00,2026-05-28,18:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,0.0,,,2026-05-27 12:00:00,30.0,
Penzance,2026-05-28 18:00:00,2026-05-28,18:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,13.0,,,2026-05-27 12:00:00,30.0,
Penzance,2026-05-28 19:00:00,2026-05-28,19:00:00,Efficacy,RainProbability,MetOffice,5.0,,,2026-05-27 12:00:00,31.0,
Penzance,2026-05-28 19:00:00,2026-05-28,19:00:00,Efficacy,RainProbability,OpenMeteo-ECMWF,0.0,,,2026-05-27 12:00:00,31.0,
Penzance,2026-05-28 19:00:00,2026-05-28,19:00:00,Efficacy,RainProbability,OpenMeteo-GFSHRRR,8.0,,,2026-05-27 12:00:00,31.0,
Aberdeen,2026-05-21 20:00:00,2026-05-21,20:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-21 14:00:00,6.0,0.0
Aberdeen,2026-05-21 20:00:00,2026-05-21,20:00:00,Efficacy,RainVolume,MetOffice,0.06,,,2026-05-21 14:00:00,6.0,0.06
Aberdeen,2026-05-21 20:00:00,2026-05-21,20:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.1,,,2026-05-21 14:00:00,6.0,0.1
Aberdeen,2026-05-21 20:00:00,2026-05-21,20:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-21 14:00:00,6.0,0.0
Aberdeen,2026-05-21 21:00:00,2026-05-21,21:00:00,Efficacy,RainVolume,AccuWeather,0.7,,,2026-05-21 15:00:00,6.0,0.7
Aberdeen,2026-05-21 21:00:00,2026-05-21,21:00:00,Efficacy,RainVolume,MetOffice,0.33,,,2026-05-21 15:00:00,6.0,0.33
Aberdeen,2026-05-21 21:00:00,2026-05-21,21:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.3,,,2026-05-21 15:00:00,6.0,0.3
Aberdeen,2026-05-21 21:00:00,2026-05-21,21:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-21 15:00:00,6.0,0.0
Aberdeen,2026-05-21 22:00:00,2026-05-21,22:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-21 16:00:00,6.0,-0.06666667014360428
Aberdeen,2026-05-21 22:00:00,2026-05-21,22:00:00,Efficacy,RainVolume,MetOffice,0.67,,,2026-05-21 16:00:00,6.0,0.6033333298563958
Aberdeen,2026-05-21 22:00:00,2026-05-21,22:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.4,,,2026-05-21 16:00:00,6.0,0.33333332985639574
Aberdeen,2026-05-21 22:00:00,2026-05-21,22:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.3,,,2026-05-21 16:00:00,6.0,0.2333333298563957
Aberdeen,2026-05-21 23:00:00,2026-05-21,23:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-21 17:00:00,6.0,-0.1666666716337204
Aberdeen,2026-05-21 23:00:00,2026-05-21,23:00:00,Efficacy,RainVolume,MetOffice,0.82,,,2026-05-21 17:00:00,6.0,0.6533333283662796
Aberdeen,2026-05-21 23:00:00,2026-05-21,23:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.4,,,2026-05-21 17:00:00,6.0,0.23333332836627962
Aberdeen,2026-05-21 23:00:00,2026-05-21,23:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.2,,,2026-05-21 17:00:00,6.0,0.03333332836627961
Aberdeen,2026-05-22 00:00:00,2026-05-22,00:00:00,Efficacy,RainVolume,AccuWeather,0.9,,,2026-05-21 18:00:00,6.0,
Aberdeen,2026-05-22 00:00:00,2026-05-22,00:00:00,Efficacy,RainVolume,MetOffice,0.16,,,2026-05-21 18:00:00,6.0,
Aberdeen,2026-05-22 00:00:00,2026-05-22,00:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.1,,,2026-05-21 18:00:00,6.0,
Aberdeen,2026-05-22 00:00:00,2026-05-22,00:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-21 18:00:00,6.0,
Aberdeen,2026-05-22 01:00:00,2026-05-22,01:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-21 19:00:00,6.0,-0.1666666716337204
Aberdeen,2026-05-22 01:00:00,2026-05-22,01:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-21 19:00:00,6.0,-0.1666666716337204
Aberdeen,2026-05-22 01:00:00,2026-05-22,01:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-21 19:00:00,6.0,-0.1666666716337204
Aberdeen,2026-05-22 01:00:00,2026-05-22,01:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-21 19:00:00,6.0,-0.1666666716337204
Aberdeen,2026-05-22 02:00:00,2026-05-22,02:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-21 20:00:00,6.0,
Aberdeen,2026-05-22 02:00:00,2026-05-22,02:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-21 20:00:00,6.0,
Aberdeen,2026-05-22 02:00:00,2026-05-22,02:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-21 20:00:00,6.0,
Aberdeen,2026-05-22 02:00:00,2026-05-22,02:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-21 20:00:00,6.0,
Aberdeen,2026-05-22 03:00:00,2026-05-22,03:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-21 21:00:00,6.0,-0.1666666716337204
Aberdeen,2026-05-22 03:00:00,2026-05-22,03:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-21 21:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 03:00:00,2026-05-22,03:00:00,Efficacy,RainVolume,MetOffice,0.05,,,2026-05-21 21:00:00,6.0,-0.1166666716337204
Aberdeen,2026-05-22 03:00:00,2026-05-22,03:00:00,Efficacy,RainVolume,MetOffice,0.05,,,2026-05-21 21:00:00,6.0,0.03333333246409893
Aberdeen,2026-05-22 03:00:00,2026-05-22,03:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-21 21:00:00,6.0,-0.1666666716337204
Aberdeen,2026-05-22 03:00:00,2026-05-22,03:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-21 21:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 03:00:00,2026-05-22,03:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-21 21:00:00,6.0,-0.1666666716337204
Aberdeen,2026-05-22 03:00:00,2026-05-22,03:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-21 21:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 04:00:00,2026-05-22,04:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-21 22:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 04:00:00,2026-05-22,04:00:00,Efficacy,RainVolume,MetOffice,0.26,,,2026-05-21 22:00:00,6.0,0.24333333246409894
Aberdeen,2026-05-22 04:00:00,2026-05-22,04:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-21 22:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 04:00:00,2026-05-22,04:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-21 22:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 05:00:00,2026-05-22,05:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-21 23:00:00,6.0,
Aberdeen,2026-05-22 05:00:00,2026-05-22,05:00:00,Efficacy,RainVolume,MetOffice,0.08,,,2026-05-21 23:00:00,6.0,
Aberdeen,2026-05-22 05:00:00,2026-05-22,05:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-21 23:00:00,6.0,
Aberdeen,2026-05-22 05:00:00,2026-05-22,05:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-21 23:00:00,6.0,
Aberdeen,2026-05-22 06:00:00,2026-05-22,06:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 00:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 06:00:00,2026-05-22,06:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 00:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 06:00:00,2026-05-22,06:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 00:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 06:00:00,2026-05-22,06:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 00:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 06:00:00,2026-05-22,06:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 00:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 06:00:00,2026-05-22,06:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 00:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 06:00:00,2026-05-22,06:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 00:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 06:00:00,2026-05-22,06:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 00:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 07:00:00,2026-05-22,07:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 01:00:00,6.0,
Aberdeen,2026-05-22 07:00:00,2026-05-22,07:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 01:00:00,6.0,
Aberdeen,2026-05-22 07:00:00,2026-05-22,07:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 01:00:00,6.0,
Aberdeen,2026-05-22 07:00:00,2026-05-22,07:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 01:00:00,6.0,
Aberdeen,2026-05-22 08:00:00,2026-05-22,08:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 01:00:00,7.0,-0.01666666753590107
Aberdeen,2026-05-22 08:00:00,2026-05-22,08:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 01:00:00,7.0,-0.01666666753590107
Aberdeen,2026-05-22 08:00:00,2026-05-22,08:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 01:00:00,7.0,-0.01666666753590107
Aberdeen,2026-05-22 08:00:00,2026-05-22,08:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 01:00:00,7.0,-0.01666666753590107
Aberdeen,2026-05-22 09:00:00,2026-05-22,09:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 03:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 09:00:00,2026-05-22,09:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 03:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 09:00:00,2026-05-22,09:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 03:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 09:00:00,2026-05-22,09:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 03:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 10:00:00,2026-05-22,10:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 04:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 10:00:00,2026-05-22,10:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 04:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 10:00:00,2026-05-22,10:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 04:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 10:00:00,2026-05-22,10:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 04:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 11:00:00,2026-05-22,11:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 05:00:00,6.0,
Aberdeen,2026-05-22 11:00:00,2026-05-22,11:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 05:00:00,6.0,
Aberdeen,2026-05-22 11:00:00,2026-05-22,11:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 05:00:00,6.0,
Aberdeen,2026-05-22 11:00:00,2026-05-22,11:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 05:00:00,6.0,
Aberdeen,2026-05-22 12:00:00,2026-05-22,12:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 06:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 12:00:00,2026-05-22,12:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 06:00:00,6.0,0.0
Aberdeen,2026-05-22 12:00:00,2026-05-22,12:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 06:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 12:00:00,2026-05-22,12:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 06:00:00,6.0,0.0
Aberdeen,2026-05-22 12:00:00,2026-05-22,12:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 06:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 12:00:00,2026-05-22,12:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 06:00:00,6.0,0.0
Aberdeen,2026-05-22 12:00:00,2026-05-22,12:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 06:00:00,6.0,-0.01666666753590107
Aberdeen,2026-05-22 12:00:00,2026-05-22,12:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 06:00:00,6.0,0.0
Aberdeen,2026-05-22 13:00:00,2026-05-22,13:00:00,Efficacy,RainVolume,AccuWeather,0.2,,,2026-05-22 07:00:00,6.0,0.2
Aberdeen,2026-05-22 13:00:00,2026-05-22,13:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 07:00:00,6.0,0.0
Aberdeen,2026-05-22 13:00:00,2026-05-22,13:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 07:00:00,6.0,0.0
Aberdeen,2026-05-22 13:00:00,2026-05-22,13:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 07:00:00,6.0,0.0
Aberdeen,2026-05-22 14:00:00,2026-05-22,14:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 07:00:00,7.0,0.0
Aberdeen,2026-05-22 14:00:00,2026-05-22,14:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 07:00:00,7.0,0.0
Aberdeen,2026-05-22 14:00:00,2026-05-22,14:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 07:00:00,7.0,0.0
Aberdeen,2026-05-22 14:00:00,2026-05-22,14:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 07:00:00,7.0,0.0
Aberdeen,2026-05-22 15:00:00,2026-05-22,15:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 09:00:00,6.0,0.0
Aberdeen,2026-05-22 15:00:00,2026-05-22,15:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 09:00:00,6.0,0.0
Aberdeen,2026-05-22 15:00:00,2026-05-22,15:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 09:00:00,6.0,0.0
Aberdeen,2026-05-22 15:00:00,2026-05-22,15:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 09:00:00,6.0,0.0
Aberdeen,2026-05-22 16:00:00,2026-05-22,16:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 10:00:00,6.0,
Aberdeen,2026-05-22 16:00:00,2026-05-22,16:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 10:00:00,6.0,
Aberdeen,2026-05-22 16:00:00,2026-05-22,16:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 10:00:00,6.0,
Aberdeen,2026-05-22 16:00:00,2026-05-22,16:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 10:00:00,6.0,
Aberdeen,2026-05-22 17:00:00,2026-05-22,17:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 11:00:00,6.0,0.0
Aberdeen,2026-05-22 17:00:00,2026-05-22,17:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 11:00:00,6.0,0.0
Aberdeen,2026-05-22 17:00:00,2026-05-22,17:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 11:00:00,6.0,0.0
Aberdeen,2026-05-22 17:00:00,2026-05-22,17:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 11:00:00,6.0,0.0
Aberdeen,2026-05-22 18:00:00,2026-05-22,18:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 12:00:00,6.0,0.0
Aberdeen,2026-05-22 18:00:00,2026-05-22,18:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 12:00:00,6.0,0.0
Aberdeen,2026-05-22 18:00:00,2026-05-22,18:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 12:00:00,6.0,0.0
Aberdeen,2026-05-22 18:00:00,2026-05-22,18:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 12:00:00,6.0,0.0
Aberdeen,2026-05-22 19:00:00,2026-05-22,19:00:00,Efficacy,RainVolume,AccuWeather,0.3,,,2026-05-22 13:00:00,6.0,0.3
Aberdeen,2026-05-22 19:00:00,2026-05-22,19:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 13:00:00,6.0,0.0
Aberdeen,2026-05-22 19:00:00,2026-05-22,19:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 13:00:00,6.0,0.0
Aberdeen,2026-05-22 19:00:00,2026-05-22,19:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 13:00:00,6.0,0.0
Aberdeen,2026-05-22 20:00:00,2026-05-22,20:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 14:00:00,6.0,
Aberdeen,2026-05-22 20:00:00,2026-05-22,20:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 14:00:00,6.0,
Aberdeen,2026-05-22 20:00:00,2026-05-22,20:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 14:00:00,6.0,
Aberdeen,2026-05-22 20:00:00,2026-05-22,20:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 14:00:00,6.0,
Aberdeen,2026-05-22 21:00:00,2026-05-22,21:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 15:00:00,6.0,0.0
Aberdeen,2026-05-22 21:00:00,2026-05-22,21:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 15:00:00,6.0,0.0
Aberdeen,2026-05-22 21:00:00,2026-05-22,21:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 15:00:00,6.0,0.0
Aberdeen,2026-05-22 21:00:00,2026-05-22,21:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 15:00:00,6.0,0.0
Aberdeen,2026-05-22 22:00:00,2026-05-22,22:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 16:00:00,6.0,0.0
Aberdeen,2026-05-22 22:00:00,2026-05-22,22:00:00,Efficacy,RainVolume,MetOffice,0.09,,,2026-05-22 16:00:00,6.0,0.09
